id;eventname;hostname;traptime;i2;e2;h2;t2;formatline;fl2
10918813;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 19:33:38";NULL;NULL;NULL;NULL;"1 0";NULL
10918255;alarmACmainsTrap;RC_EV_SCF2_BL_CDB_1;"2014-10-09 19:26:33";NULL;NULL;NULL;NULL;"1 0";NULL
10918238;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 19:26:21";NULL;NULL;NULL;NULL;"1 0";NULL
10917406;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 19:14:43";NULL;NULL;NULL;NULL;"1 0";NULL
10916063;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 18:57:25";NULL;NULL;NULL;NULL;"1 0";NULL
10915637;alarmACmainsTrap;RC_EV_SCF2_MG_REO_1;"2014-10-09 18:52:50";NULL;NULL;NULL;NULL;"1 0";NULL
10915537;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 18:51:37";NULL;NULL;NULL;NULL;"1 0";NULL
10915428;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 18:50:39";NULL;NULL;NULL;NULL;"1 0";NULL
10914985;alarmACmainsTrap;RC_EV_SCF2_MG_REO_1;"2014-10-09 18:45:25";NULL;NULL;NULL;NULL;"1 0";NULL
10914950;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 18:44:58";10914935;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 18:44:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306184192"
10914950;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 18:44:58";10914934;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 18:44:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306184192"
10914950;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 18:44:58";10914932;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 18:44:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306184192"
10914950;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 18:44:58";10914933;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 18:44:45";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306184192"
10914950;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 18:44:58";10914931;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 18:44:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306184192"
10914950;alarmACmainsTrap;RC_EV_SCF2_BL_TBN_1;"2014-10-09 18:44:58";10914930;linkDown;AC_AL_SA30_BL_TBN_1;"2014-10-09 18:44:45";"1 0";"Link down on interface 306184192.  Admin state: $2.  Operational state: $3 "
10914633;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 18:41:43";NULL;NULL;NULL;NULL;"1 0";NULL
10914124;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 18:34:39";10914089;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 18:34:25";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10914124;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 18:34:39";10914088;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 18:34:25";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10914124;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 18:34:39";10914087;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 18:34:25";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306249728"
10914124;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 18:34:39";10914086;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 18:34:25";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10914124;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 18:34:39";10914084;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 18:34:25";"1 0";"Link down on interface 306249728.  Admin state: $2.  Operational state: $3 "
10914124;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 18:34:39";10914085;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 18:34:25";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10912825;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 18:19:24";NULL;NULL;NULL;NULL;"1 0";NULL
10912429;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 18:15:13";NULL;NULL;NULL;NULL;"1 0";NULL
10911949;alarmACmainsTrap;RC_EV_SCF2_BL_TAL_1;"2014-10-09 18:09:30";NULL;NULL;NULL;NULL;"1 0";NULL
10911322;alarmACmainsTrap;RC_EV_SCF2_MG_CVL_1;"2014-10-09 18:02:36";NULL;NULL;NULL;NULL;"1 0";NULL
10911254;alarmACmainsTrap;RC_EV_SCF2_CR_MOM_1;"2014-10-09 18:01:34";NULL;NULL;NULL;NULL;"1 0";NULL
10911231;alarmACmainsTrap;RC_EV_SCF2_CR_MTS_1;"2014-10-09 18:01:14";NULL;NULL;NULL;NULL;"1 0";NULL
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910855;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:57:07";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302071808"
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910853;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:57:07";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 302071808"
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910854;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:57:07";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302071808"
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910852;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:57:07";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302071808"
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910850;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:57:07";"1 0";"Link down on interface 302071808.  Admin state: $2.  Operational state: $3 "
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910851;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:57:07";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302071808"
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910816;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:56:38";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910817;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:56:38";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910814;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:56:38";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910815;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:56:38";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306266112"
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910813;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:56:38";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10910833;alarmACmainsTrap;RC_EV_SCF2_MT_PTG_1;"2014-10-09 17:56:51";10910812;linkDown;AC_AL_SA30_MT_PTG_1;"2014-10-09 17:56:38";"1 0";"Link down on interface 306266112.  Admin state: $2.  Operational state: $3 "
10910311;alarmACmainsTrap;RC_EV_SCF2_BL_ALR_1;"2014-10-09 17:50:27";NULL;NULL;NULL;NULL;"1 0";NULL
10909765;alarmACmainsTrap;RC_EV_SCF2_BL_ALR_1;"2014-10-09 17:43:30";NULL;NULL;NULL;NULL;"1 0";NULL
10909375;alarmACmainsTrap;RC_EV_SCF2_BL_ALR_1;"2014-10-09 17:38:21";NULL;NULL;NULL;NULL;"1 0";NULL
10908907;alarmACmainsTrap;RC_EV_SCF2_BL_ALR_1;"2014-10-09 17:33:10";NULL;NULL;NULL;NULL;"1 0";NULL
10908876;alarmACmainsTrap;RC_EV_SCF2_MG_SNV_1;"2014-10-09 17:32:59";NULL;NULL;NULL;NULL;"1 0";NULL
10908726;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 17:31:25";NULL;NULL;NULL;NULL;"1 0";NULL
10908373;alarmACmainsTrap;RC_EV_SCF2_SU_TVJ_1;"2014-10-09 17:27:03";NULL;NULL;NULL;NULL;"1 0";NULL
10907898;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 17:21:31";NULL;NULL;NULL;NULL;"1 0";NULL
10907816;alarmACmainsTrap;RC_EV_SCF2_SU_TVJ_1;"2014-10-09 17:20:05";NULL;NULL;NULL;NULL;"1 0";NULL
10907654;alarmACmainsTrap;RC_EV_SCF2_BL_ALR_1;"2014-10-09 17:18:18";NULL;NULL;NULL;NULL;"1 0";NULL
10906923;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 17:10:15";NULL;NULL;NULL;NULL;"1 0";NULL
10906335;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 17:04:33";NULL;NULL;NULL;NULL;"1 0";NULL
10905994;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 16:59:18";NULL;NULL;NULL;NULL;"1 0";NULL
10903955;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 16:37:01";NULL;NULL;NULL;NULL;"1 0";NULL
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902859;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:25:04";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902858;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:25:04";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902856;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:25:04";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902857;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:25:04";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 302055424"
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902855;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:25:04";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902854;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:25:04";"1 0";"Link down on interface 302055424.  Admin state: $2.  Operational state: $3 "
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902745;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:24:02";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902743;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:24:02";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306249728"
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902744;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:24:02";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902742;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:24:02";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902741;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:24:02";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10902781;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:24:17";10902740;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:24:02";"1 0";"Link down on interface 306249728.  Admin state: $2.  Operational state: $3 "
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902865;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:25:04";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302071808"
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902864;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:25:04";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302071808"
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902863;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:25:04";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 302071808"
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902862;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:25:04";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302071808"
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902860;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:25:04";"1 0";"Link down on interface 302071808.  Admin state: $2.  Operational state: $3 "
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902861;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:25:04";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302071808"
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902750;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:24:02";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902751;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:24:02";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902749;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:24:02";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306266112"
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902748;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:24:02";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902747;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:24:02";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10902777;alarmACmainsTrap;RC_EV_SCF2_CR_CHM_1;"2014-10-09 16:24:16";10902746;linkDown;AC_AL_SA30_CR_CHM_1;"2014-10-09 16:24:02";"1 0";"Link down on interface 306266112.  Admin state: $2.  Operational state: $3 "
10902623;alarmACmainsTrap;RC_EV_SCF2_MG_SNV_1;"2014-10-09 16:22:56";NULL;NULL;NULL;NULL;"1 0";NULL
10902682;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 16:23:35";NULL;NULL;NULL;NULL;"1 0";NULL
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901912;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:16:41";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901911;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:16:41";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901910;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:16:41";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 302055424"
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901909;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:16:41";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901908;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:16:41";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 302055424"
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901907;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:16:41";"1 0";"Link down on interface 302055424.  Admin state: $2.  Operational state: $3 "
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901815;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:15:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901814;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:15:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901812;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:15:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901813;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:15:45";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306249728"
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901811;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:15:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10901828;alarmACmainsTrap;RC_EV_SCF2_CR_TUC_1;"2014-10-09 16:15:55";10901810;linkDown;AC_AL_SA30_CR_TUC_1;"2014-10-09 16:15:45";"1 0";"Link down on interface 306249728.  Admin state: $2.  Operational state: $3 "
10901481;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 16:12:31";NULL;NULL;NULL;NULL;"1 0";NULL
10900915;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 16:06:33";NULL;NULL;NULL;NULL;"1 0";NULL
10900872;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 16:06:04";10900886;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 16:06:07";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10900872;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 16:06:04";10900884;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 16:06:07";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306249728"
10900872;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 16:06:04";10900885;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 16:06:07";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10900872;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 16:06:04";10900883;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 16:06:07";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10900872;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 16:06:04";10900882;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 16:06:07";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10900872;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 16:06:04";10900881;linkDown;AC_AL_SA30_BL_REG_1;"2014-10-09 16:06:07";"1 0";"Link down on interface 306249728.  Admin state: $2.  Operational state: $3 "
10899445;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 15:50:44";NULL;NULL;NULL;NULL;"1 0";NULL
10897061;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 15:24:44";NULL;NULL;NULL;NULL;"1 0";NULL
10896860;alarmACmainsTrap;RC_EV_SCF2_CR_BVI_1;"2014-10-09 15:22:34";NULL;NULL;NULL;NULL;"1 0";NULL
10896600;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 15:19:28";NULL;NULL;NULL;NULL;"1 0";NULL
10896068;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 15:13:49";NULL;NULL;NULL;NULL;"1 0";NULL
10895583;alarmACmainsTrap;RC_EV_SCF2_MG_SNV_1;"2014-10-09 15:08:11";NULL;NULL;NULL;NULL;"1 0";NULL
10895127;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 15:03:16";NULL;NULL;NULL;NULL;"1 0";NULL
10894759;alarmACmainsTrap;RC_EV_SCF2_MG_SNV_1;"2014-10-09 14:58:49";NULL;NULL;NULL;NULL;"1 0";NULL
10894527;alarmACmainsTrap;RC_EV_SCF2_BL_ARJ_1;"2014-10-09 14:56:34";NULL;NULL;NULL;NULL;"1 0";NULL
10893406;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 14:44:17";NULL;NULL;NULL;NULL;"1 0";NULL
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892480;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:33:43";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892481;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:33:43";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892479;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:33:43";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306249728"
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892478;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:33:43";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892476;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:33:43";"1 0";"Link down on interface 306249728.  Admin state: $2.  Operational state: $3 "
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892477;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:33:43";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306249728"
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892377;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:32:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892376;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:32:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892375;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:32:45";"1 0";"A linkDown trap signifies that the SNMPv2 entity, 306266112"
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892373;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:32:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892372;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:32:45";"1 0";"Link down on interface 306266112.  Admin state: $2.  Operational state: $3 "
10892394;alarmACmainsTrap;RC_EV_SCF2_SU_RBL_1;"2014-10-09 14:32:55";10892374;linkDown;AC_AL_SA30_SU_RBL_1;"2014-10-09 14:32:45";"1 0";"A linkDown trap signifies that the SNMP entity, acting in 306266112"
10892339;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 14:32:18";NULL;NULL;NULL;NULL;"1 0";NULL
10892219;alarmACmainsTrap;RC_EV_SCF2_GJ_URI_1;"2014-10-09 14:31:01";NULL;NULL;NULL;NULL;"1 0";NULL
10891902;alarmACmainsTrap;RC_EV_SCF2_BL_REG_1;"2014-10-09 14:27:39";NULL;NULL;NULL;NULL;"1 0";NULL
10891678;alarmACmainsTrap;RC_EV_SCF2_CU_MCT_1;"2014-10-09 14:24:51";NULL;NULL;NULL;NULL;"1 0";NULL
10891635;alarmACmainsTrap;RC_EV_SCF2_BL_ELG_1;"2014-10-09 14:24:24";NULL;NULL;NULL;NULL;"1 0";NULL
10891190;alarmACmainsTrap;RC_EV_SCF2_SU_TVJ_1;"2014-10-09 14:19:07";NULL;NULL;NULL;NULL;"1 0";NULL
10890698;alarmACmainsTrap;RC_EV_SCF2_SU_TVJ_1;"2014-10-09 14:14:02";NULL;NULL;NULL;NULL;"1 0";NULL
10890185;alarmACmainsTrap;RC_EV_SCF2_SU_TVJ_1;"2014-10-09 14:08:49";NULL;NULL;NULL;NULL;"1 0";NULL
10889938;alarmACmainsTrap;RC_EV_SCF2_BL_CAT_1;"2014-10-09 14:06:41";NULL;NULL;NULL;NULL;"1 0";NULL
10889567;alarmACmainsTrap;RC_EV_SCF2_SU_TVJ_1;"2014-10-09 14:02:41";NULL;NULL;NULL;NULL;"1 0";NULL
10889084;alarmACmainsTrap;RC_EV_SCF2_SU_TVJ_1;"2014-10-09 13:57:28";NULL;NULL;NULL;NULL;"1 0";NULL
10888368;alarmACmainsTrap;RC_EV_SCF2_SU_TVJ_1;"2014-10-09 13:48:54";NULL;NULL;NULL;NULL;"1 0";NULL
